customer_id,name,gender,dob,phone,email,city,state,signup_date,customer_segment,support_tickets_count
CUST01490,Wyatt Narasimhan,F,1977-05-23,6963389586,etaram@example.org,Ghaziabad,Punjab,2025-10-26,Retail,2
CUST01491,Rachana Dayal,F,1973-04-17,9476293684,jackson79@example.com,Raebareli,Meghalaya,2025-04-12,Premium,0
CUST01492,Gautam Agrawal,F,1966-12-05,1909520387,paufaqid@example.net,Panipat,Kerala,2025-10-06,Retail,1
CUST01493,Onveer Mody,M,1999-10-12,6220165663,balhaar82@example.com,Mira-Bhayandar,Madhya Pradesh,2024-01-03,Retail,3
CUST01494,Gavin Malhotra,M,1961-05-01,7559841420,ranveer50@example.com,Arrah,Andhra Pradesh,2025-11-06,Retail,2
CUST01495,Yatin Gour,F,1985-05-18,244043109,ghoshwarinder@example.net,New Delhi,Chhattisgarh,2025-11-02,Retail,1
CUST01496,Vaishnavi Kannan,F,1984-02-18,5476172757,hredhaan47@example.org,Pali,Maharashtra,2024-11-17,Retail,0
CUST01497,Yatin Kalla,M,1998-12-20,9427021501,chandreshsarkar@example.org,Tadipatri,West Bengal,2025-10-17,Premium,1
CUST01498,Yamini Golla,M,2003-06-08,7339129903,divanriya@example.com,Tezpur,Tamil Nadu,2025-12-05,Retail,4
CUST01499,Turvi Chahal,M,2006-03-08,1162206591,ranveer64@example.org,Shimoga,Jharkhand,2024-05-13,Premium,1
CUST01500,Omya Chander,F,1972-10-09,72276835,tripathisanaya@example.net,Ongole,Bihar,2023-10-19,Premium,1
CUST01501,Raghav Zachariah,M,1996-08-30,9006325,snarayanan@example.com,Suryapet,Maharashtra,2023-12-26,Premium,3
CUST01502,Dayamai Shere,M,1992-01-14,4463324656,chaman63@example.com,Kirari Suleman Nagar,Karnataka,2025-01-28,Retail,0
CUST01503,Ekansh Varma,M,1978-03-23,6965959656,saramurty@example.org,Jehanabad,Uttarakhand,2024-10-13,Retail,0
CUST01504,Zaitra Kunda,M,1991-03-26,922251455,sudikshade@example.org,Sikar,Maharashtra,2023-10-07,Retail,1
CUST01505,Bhavani Dhawan,F,2005-07-19,3029708137,jairajbabu@example.net,Mirzapur,Rajasthan,2025-11-03,Retail,1
CUST01506,Ranveer Dua,F,1968-08-11,149628407,chaturasidhu@example.net,Durg,Tripura,2025-02-01,Merchant-linked,2
CUST01507,Arjun Bedi,F,2006-04-11,8244666694,moreshivansh@example.net,Dibrugarh,Goa,2026-03-12,Retail,2
CUST01508,Amol Wagle,M,1976-04-30,5629726692,fdutt@example.org,Haridwar,Nagaland,2026-01-09,Retail,1
CUST01509,Urvashi Bhakta,M,1995-07-25,7233446661,libni18@example.org,Anand,Madhya Pradesh,2024-02-15,Retail,3
CUST01510,Zinal Vig,F,2006-07-05,4494039518,ochadha@example.net,Darbhanga,Arunachal Pradesh,2026-02-10,Premium,0
CUST01511,Wahab Chaudhuri,F,1986-10-08,1693476912,aarnavchand@example.net,Kozhikode,Uttar Pradesh,2023-09-18,Retail,1
CUST01512,Tanveer Char,F,1984-09-09,2002391523,rkalla@example.org,Kolkata,Odisha,2025-03-31,Retail,1
CUST01513,Oliver Sundaram,F,1962-10-26,1896720129,guneetshan@example.com,Silchar,Odisha,2025-08-31,Premium,2
CUST01514,Abhimanyu Ahluwalia,M,1993-10-07,7653244834,pradhanelijah@example.com,Kumbakonam,Jharkhand,2024-11-25,Premium,1
CUST01515,Ishaan Shroff,M,2007-07-02,8702728204,zinalandra@example.net,Ichalkaranji,Rajasthan,2025-09-17,Retail,4
CUST01516,Praneel Jayaraman,F,1968-09-07,59324183,krajagopalan@example.com,Kalyan-Dombivli,Goa,2023-11-21,Retail,0
CUST01517,Hardik Sarkar,F,1983-01-25,4283267011,chowdhuryrachita@example.com,Bhavnagar,Punjab,2023-08-27,Retail,0
CUST01518,Gopal Nath,F,1969-09-12,4267302209,nnigam@example.net,Ichalkaranji,Sikkim,2023-09-01,Retail,0
CUST01519,Faras Vig,F,1974-02-14,507550848,nitara77@example.org,Mehsana,Mizoram,2024-05-12,Retail,1
CUST01520,Vyanjana Bawa,M,1995-11-10,764405835,cgade@example.org,Hindupur,Manipur,2024-05-04,Retail,1
CUST01521,Rachit Bal,M,1966-04-16,2051121340,borabalveer@example.com,Mangalore,Jharkhand,2023-10-03,Retail,1
CUST01522,Devansh Bhatti,M,1993-01-02,7117064857,ohayer@example.net,Ujjain,Uttar Pradesh,2025-12-11,Merchant-linked,2
CUST01523,Sara Bakshi,M,1975-06-01,8138819011,dratti@example.com,Madurai,Odisha,2026-02-21,Premium,3
CUST01524,Amrita Rastogi,F,1996-01-18,7092176451,michaeljha@example.net,Chandrapur,Tamil Nadu,2026-07-04,Retail,2
CUST01525,Dalaja Seth,F,1984-11-12,7725320959,xkeer@example.net,Akola,Manipur,2026-06-04,Retail,0
CUST01526,Tanveer Nori,M,1994-04-06,2409398663,imangat@example.com,Bhavnagar,Sikkim,2024-12-16,Retail,2
CUST01527,Eiravati Ramaswamy,F,1998-11-05,2391886762,upkaar34@example.org,Sangli-Miraj & Kupwad,Arunachal Pradesh,2026-02-12,Retail,2
CUST01528,Panini Hayer,F,1972-06-08,1421563452,onigopal@example.org,Bharatpur,Manipur,2023-09-23,Retail,2
CUST01529,Amaira Patla,F,1978-01-23,4344211175,gaurangi74@example.org,Begusarai,Nagaland,2025-09-23,Premium,1
CUST01530,Charita Radhakrishnan,M,1972-01-16,5129116479,pranav99@example.net,Malegaon,Himachal Pradesh,2024-12-01,Retail,1
CUST01531,Ekantika Kala,F,1991-12-03,5915300751,arunimasrinivasan@example.net,Noida,Arunachal Pradesh,2024-08-15,Merchant-linked,1
CUST01532,Onveer Lad,F,1976-03-14,1081246437,samesh01@example.com,Ahmedabad,Maharashtra,2024-11-10,Retail,2
CUST01533,Ishaan Bala,M,1978-10-05,3749121879,samrafaras@example.com,Gwalior,Kerala,2025-04-30,Retail,0
CUST01534,Hritik Gala,M,1975-12-02,3160040272,ovaidya@example.net,Gorakhpur,Goa,2023-10-22,Premium,2
CUST01535,Fariq Lalla,M,1996-07-07,2507966997,bhatiaekansh@example.com,Alwar,Uttarakhand,2024-06-02,Retail,3
CUST01536,Manya Atwal,M,1991-06-08,7238615952,tanmayi57@example.net,Kakinada,Tripura,2026-04-02,Retail,2
CUST01537,Victor Balakrishnan,F,1976-12-15,7979836760,pillaytejas@example.net,Jorhat,Bihar,2024-07-22,Premium,2
CUST01538,Victor Bhalla,M,2007-06-12,6028586966,ishanvimohanty@example.net,Singrauli,Andhra Pradesh,2026-04-11,Retail,3
CUST01539,Finn Garg,F,1964-10-24,8426226441,hemani94@example.org,Medininagar,Rajasthan,2024-04-25,Premium,0
CUST01540,Kashvi Khosla,M,1976-10-12,3779507655,ira25@example.org,Tirunelveli,Karnataka,2026-05-15,Retail,2
CUST01541,Oni Shankar,F,1998-09-14,1752279294,shauryaranganathan@example.com,Bhimavaram,Odisha,2025-06-06,Retail,1
CUST01542,Darpan Kapur,F,1992-07-17,4070084159,oeshinagarajan@example.com,Korba,Uttarakhand,2025-08-28,Retail,0
CUST01543,Ekapad Jaggi,M,1993-01-25,6352946142,daniel85@example.org,Sikar,Uttar Pradesh,2024-05-08,Merchant-linked,0
CUST01544,Nikita Bose,F,1963-12-11,8737282659,mangatharsh@example.net,Ongole,Assam,2025-12-23,Retail,1
CUST01545,Chanakya Korpal,F,1970-05-07,854418436,issacgagan@example.org,Begusarai,Nagaland,2023-10-10,Retail,0
CUST01546,Ekalinga Balay,M,1988-06-28,7677773657,chanchal59@example.org,Chandrapur,Mizoram,2023-12-16,Merchant-linked,1
CUST01547,Zashil Jaggi,M,1977-10-30,1026939553,rehaankrish@example.org,Tiruppur,Kerala,2025-08-11,Retail,0
CUST01548,Deepa Venkatesh,F,1975-10-01,7026406260,nagarajanjatin@example.net,Farrukhabad,Uttarakhand,2025-02-10,Merchant-linked,1
CUST01549,Naksh Chhabra,M,2005-05-25,4834279730,sarkarfalak@example.com,Hapur,Goa,2025-07-30,Premium,2
CUST01550,Veer Patel,M,1984-12-25,7712582848,ishita16@example.net,Ballia,Assam,2025-10-25,Retail,0
CUST01551,Dipta Ramesh,M,1992-02-29,4645239004,nachiket86@example.com,Bathinda,Himachal Pradesh,2025-01-26,Retail,1
CUST01552,Ekapad Thakkar,M,1988-11-08,9501467093,chaitanya28@example.net,Howrah,Uttar Pradesh,2025-08-25,Retail,0
CUST01553,Triya Sule,M,2003-11-07,7346031613,gaganrajan@example.com,Ongole,Karnataka,2026-02-02,Retail,2
CUST01554,Hemani Mani,F,1991-09-20,2867851506,palanjagrati@example.net,Bhubaneswar,Tamil Nadu,2024-07-31,Premium,1
CUST01555,Omaja Buch,M,2001-11-23,8940936364,dipta16@example.org,Muzaffarnagar,Gujarat,2025-05-06,Retail,1
CUST01556,Raghav Grover,F,1966-12-15,1825696192,jmuni@example.net,Adoni,Meghalaya,2025-03-31,Retail,1
CUST01557,Yashica Rege,F,1996-02-18,9630527043,idikabrar@example.com,Guntur,Haryana,2023-08-24,Premium,0
CUST01558,Krish Subramanian,F,1974-02-24,1763191986,hiral36@example.org,Jalgaon,Goa,2024-03-12,Premium,0
CUST01559,Ranbir Pall,M,1980-08-28,5775694298,abhiram03@example.net,Nandyal,Gujarat,2023-09-08,Premium,0
CUST01560,Darika Viswanathan,M,1968-12-28,4635235611,kibeaarush@example.net,Ballia,Karnataka,2025-02-08,Retail,1
CUST01561,Liam Bhavsar,M,1987-08-15,1112817790,oramaswamy@example.com,Nangloi Jat,Goa,2025-02-10,Retail,2
CUST01562,Nathan Sachdeva,F,2006-04-25,9845033790,karvritti@example.com,Hapur,Rajasthan,2025-08-22,Retail,1
CUST01563,Sai Dugal,F,1994-09-27,2756719503,dbhatia@example.org,Sikar,Karnataka,2024-01-28,Premium,1
CUST01564,Ekbal Tella,F,1977-09-13,8820151497,gaurav36@example.net,Alappuzha,West Bengal,2024-08-28,Retail,2
CUST01565,Hiral Devan,F,1985-01-09,2619549029,ranveer45@example.com,Alappuzha,West Bengal,2024-10-13,Retail,3
CUST01566,Rajeshri Oza,F,1990-08-26,915956783,raghav60@example.org,Chandigarh,Chhattisgarh,2025-06-28,Retail,0
CUST01567,Ojasvi Rajagopal,M,1965-09-22,3608780720,harishbhavsar@example.org,Gangtok,Punjab,2024-11-16,Retail,2
CUST01568,Priya Kannan,M,1981-11-22,3734483656,agateidika@example.com,Pallavaram,Uttar Pradesh,2024-06-20,Merchant-linked,0
CUST01569,Nikita Suresh,F,1983-08-05,4673931649,pavani88@example.com,Dhanbad,Tripura,2024-08-30,Premium,1
CUST01570,Jeet Bhardwaj,M,2001-06-05,3129266254,narangzaitra@example.org,Kanpur,West Bengal,2023-11-24,Retail,1
CUST01571,Libni Das,F,2000-07-27,1900738,wsastry@example.net,Tirupati,Telangana,2025-01-29,Premium,3
CUST01572,Neelima Kata,F,2000-01-04,8941319859,lukechopra@example.org,Etawah,Jharkhand,2024-01-01,Retail,2
CUST01573,Parth Parmer,F,1990-11-20,1903594094,golladipta@example.net,Giridih,Arunachal Pradesh,2025-10-04,Retail,3
CUST01574,Liam Koshy,M,1987-05-30,6766062895,kalaupma@example.net,Deoghar,Manipur,2024-06-20,Retail,0
CUST01575,Ansh Wable,M,1965-06-06,6329397026,aayushsodhi@example.org,Tirupati,Nagaland,2023-11-13,Retail,0
CUST01576,Jacob Kapadia,M,1971-05-09,1786057767,krishnabandi@example.org,Bhatpara,Mizoram,2026-06-18,Retail,3
CUST01577,Ekaja Sarma,F,1973-08-02,8923036067,garaamaira@example.net,Akola,Madhya Pradesh,2024-07-29,Retail,0
CUST01578,Devansh Gulati,M,2004-12-16,9674514537,zmital@example.com,North Dumdum,Chhattisgarh,2025-09-25,Retail,0
CUST01579,Isaiah Verma,M,1978-03-03,1156733851,osha70@example.net,Allahabad,Sikkim,2024-11-02,Retail,1
CUST01580,Samaksh Thaman,M,1995-12-05,9346502758,hemangini63@example.net,Tiruppur,Tripura,2025-03-17,Premium,0
CUST01581,Yash Mital,F,1990-07-28,2457051557,abhimanyujain@example.org,Ulhasnagar,Manipur,2023-11-22,Retail,2
CUST01582,Madhavi Dyal,M,1994-12-19,9747623703,wsawhney@example.net,Haridwar,Mizoram,2023-11-30,Retail,1
CUST01583,Jason Dubey,M,1969-03-21,1232806253,anvi55@example.com,Panvel,Punjab,2024-02-10,Retail,3
CUST01584,Frederick Lal,F,1997-05-24,3563032826,aditya47@example.net,Karimnagar,Manipur,2023-12-04,Retail,0
CUST01585,Liam Chanda,M,1969-12-24,862868564,rbedi@example.net,Bhagalpur,Andhra Pradesh,2025-04-25,Premium,2
CUST01586,Reva Goel,F,1985-08-17,6736316330,chauhanupasna@example.org,Saharanpur,Mizoram,2025-11-16,Retail,3
CUST01587,Sarthak Ravel,F,1975-08-04,8474911634,bhatguneet@example.com,Noida,Tripura,2024-09-22,Premium,2
CUST01588,Maanas Viswanathan,M,1973-10-16,4140857962,chawlaaarav@example.net,Hajipur,Maharashtra,2023-11-12,Retail,1
CUST01589,Oeshi Bassi,F,1996-02-22,2604690174,raghavankrish@example.com,Srinagar,Andhra Pradesh,2024-11-05,Premium,1
CUST01590,Bhavna Nagarajan,M,2007-12-31,2165024238,aachal07@example.org,Kanpur,Sikkim,2024-12-26,Retail,2
CUST01591,Zaitra Prasad,F,1961-10-14,506671485,tatafaris@example.com,Ramgarh,Tripura,2024-07-22,Retail,2
CUST01592,Dominic Garde,M,1987-08-27,4922028815,liam17@example.com,Jamshedpur,Uttarakhand,2024-02-04,Retail,1
CUST01593,Ojas Natt,F,2006-12-12,732491394,jasmitbath@example.net,Morbi,Himachal Pradesh,2025-05-20,Retail,0
CUST01594,Wriddhish Karpe,M,1984-11-30,4037654399,anirudh33@example.org,Rohtak,Uttarakhand,2023-11-30,Retail,1
CUST01595,Yatan Dave,M,1988-12-28,8505048715,dasssiddharth@example.com,Tirunelveli,Bihar,2023-10-22,Retail,2
CUST01596,Vasudha Kulkarni,M,1974-07-03,9391171740,meera88@example.net,Bettiah,Madhya Pradesh,2024-08-04,Retail,2
CUST01597,Sathvik Srinivas,M,1974-09-26,9666072366,hemang20@example.net,Tinsukia,Andhra Pradesh,2024-03-12,Retail,1
CUST01598,Yachana Dube,F,1977-09-14,8940439351,enarasimhan@example.com,Mira-Bhayandar,Tamil Nadu,2026-04-23,Retail,1
CUST01599,Bimala Behl,M,1971-01-19,6367817524,yagnesh76@example.com,Phagwara,Uttarakhand,2026-03-13,Retail,1
CUST01600,Thomas Apte,M,1970-09-04,3952608853,skhalsa@example.net,Tiruchirappalli,Assam,2024-05-16,Premium,2
CUST01601,Daksha Shah,M,2007-08-05,7377049909,mukherjeejanya@example.com,Ramgarh,Meghalaya,2026-05-23,Premium,2
CUST01602,Lekha Chandra,M,1998-01-24,3405736891,imaran75@example.com,Kakinada,Arunachal Pradesh,2025-01-05,Retail,1
CUST01603,Hemang Thakkar,F,1992-04-29,7169916587,darikaboase@example.org,Bilaspur,Nagaland,2026-02-19,Merchant-linked,1
CUST01604,Oni Sengupta,M,2005-06-03,2657281829,nitesh49@example.net,Machilipatnam,Andhra Pradesh,2025-06-29,Retail,4
CUST01605,Harish Pall,F,1993-02-23,5373043763,netra70@example.com,Raebareli,Tripura,2025-06-12,Retail,1
CUST01606,Aadhya Chandran,M,1973-08-22,4075602,xmuni@example.org,Medininagar,Meghalaya,2024-02-05,Retail,1
CUST01607,Neel Goda,F,1995-10-26,4273449799,zhayer@example.com,Pondicherry,Himachal Pradesh,2024-12-06,Retail,1
CUST01608,Yashoda Shenoy,F,2000-10-11,7105392590,naikrobert@example.net,Delhi,Tripura,2025-06-26,Retail,0
CUST01609,Bimala Kapur,F,1994-04-07,256004131,jpandey@example.com,Bahraich,Bihar,2026-07-10,Merchant-linked,2
CUST01610,Upadhriti Chauhan,F,1981-09-16,5064272990,surniharika@example.com,Bhavnagar,West Bengal,2024-02-14,Retail,3
CUST01611,Bakhshi Dhawan,M,1996-01-26,3163915846,omya04@example.com,Anand,Goa,2026-06-29,Retail,0
CUST01612,Samarth Sarin,F,1990-05-31,1550261340,deshmukhmohammed@example.net,Bhiwani,Madhya Pradesh,2024-11-29,Retail,0
CUST01613,Ekantika Mangat,F,1992-02-14,3242169435,dborah@example.net,Ambarnath,Nagaland,2026-03-24,Retail,0
CUST01614,Zilmil Balay,F,2006-05-29,3213678864,nilimachoudhary@example.com,Ludhiana,Manipur,2023-08-31,Retail,2
CUST01615,Jasmit Tank,M,1961-01-14,9508687441,ughose@example.net,Kavali,Chhattisgarh,2026-03-08,Retail,3
CUST01616,Dipta Sankar,M,1961-10-31,2551517975,qverma@example.net,Bellary,Assam,2026-01-25,Retail,1
CUST01617,Suhani Hora,M,1973-06-16,5801976213,rmalhotra@example.com,Imphal,Chhattisgarh,2026-05-15,Retail,0
CUST01618,Gautami Kothari,F,1967-11-22,2470810148,nbora@example.net,Varanasi,Tripura,2026-01-30,Merchant-linked,1
CUST01619,Yatin Sem,F,1997-07-02,8126817930,yutika89@example.net,Ozhukarai,West Bengal,2025-07-16,Premium,1
CUST01620,Jai Loyal,F,1961-05-28,4050810563,gourhitesh@example.org,Jalandhar,Maharashtra,2025-09-05,Retail,0
CUST01621,Omya Bains,F,2003-05-05,2467642812,mekhaladutt@example.org,Shimoga,Punjab,2025-02-12,Premium,1
CUST01622,Ekani Borde,M,2001-04-20,920331465,sainimahika@example.com,Anand,Rajasthan,2023-11-30,Retail,0
CUST01623,Bhavika Pai,F,2001-05-28,3896416450,ranveer22@example.org,Chittoor,Chhattisgarh,2026-07-12,Retail,0
CUST01624,Lekha Kumar,M,1965-02-23,6139557458,naiduyamini@example.org,Bijapur,Arunachal Pradesh,2025-02-21,Retail,1
CUST01625,Anika Mallick,F,2000-12-21,8859881920,lakshmi93@example.org,Khora ,Maharashtra,2025-12-29,Merchant-linked,1
CUST01626,Rajata Gade,F,1967-04-20,8312753418,harinakshi78@example.net,Nanded,Uttar Pradesh,2026-05-04,Retail,0
CUST01627,Yoshita Badami,F,1964-11-08,7106294502,suhani35@example.net,Alwar,Bihar,2026-07-13,Retail,0
CUST01628,Yatin Bora,F,1962-02-08,2318667906,psubramaniam@example.net,Faridabad,Tamil Nadu,2026-05-02,Retail,0
CUST01629,Darsh Merchant,M,1960-09-15,8437826018,tristan34@example.org,Anantapur,Gujarat,2025-05-10,Retail,1
CUST01630,Krish Lalla,F,1966-10-14,7727745750,rachit11@example.com,Bhiwani,Arunachal Pradesh,2024-04-18,Merchant-linked,1
CUST01631,Ranveer Wali,M,1971-09-09,8788420475,yahvi94@example.com,Pimpri-Chinchwad,Madhya Pradesh,2025-04-24,Retail,0
CUST01632,Peter Vora,F,1976-12-20,254616794,venkateshzansi@example.com,Vijayanagaram,Telangana,2026-04-25,Premium,2
CUST01633,Eshana Mannan,M,1998-02-01,9211857235,triveni37@example.com,Durgapur,Madhya Pradesh,2025-08-07,Merchant-linked,0
CUST01634,Ira Master,F,1997-05-23,7917822008,kumerpranav@example.net,Erode,Punjab,2023-10-20,Retail,3
CUST01635,Ekaja Chada,M,1976-01-30,9514909671,lankaira@example.net,South Dumdum,Himachal Pradesh,2024-02-02,Merchant-linked,2
CUST01636,Veda Memon,F,2002-09-17,6529483051,vdugal@example.com,Bokaro,Rajasthan,2024-04-07,Premium,0
CUST01637,Samesh Keer,F,1976-05-10,7577773426,chanakya31@example.org,Gudivada,Manipur,2025-05-19,Retail,1
CUST01638,Aarav Singhal,M,2004-06-07,2806199074,emahajan@example.org,Jaunpur,Bihar,2025-10-27,Retail,1
CUST01639,Bimala Karpe,M,1978-04-24,8303253695,fraghavan@example.org,Hyderabad,Meghalaya,2026-06-17,Merchant-linked,0
CUST01640,Christopher Tata,M,1969-01-28,9476461261,nidhikhalsa@example.org,Belgaum,West Bengal,2026-06-09,Merchant-linked,1
CUST01641,Gauri Ramesh,M,1994-02-20,3909519566,yiyer@example.org,Meerut,Kerala,2025-08-11,Premium,0
CUST01642,Aashi Bhalla,F,1982-01-04,481135373,vasudhagade@example.net,Amaravati,Telangana,2025-03-21,Premium,1
CUST01643,Triveni Singh,F,1994-02-02,5489907129,nandabrinda@example.net,Morena,Andhra Pradesh,2023-10-11,Premium,1
CUST01644,Yug Kalla,F,1997-11-17,3268937460,swason@example.org,Panchkula,Meghalaya,2023-11-17,Retail,3
CUST01645,Ekansh Vora,M,1973-05-25,1956176558,jyotipathak@example.org,Miryalaguda,Meghalaya,2025-07-31,Retail,2
CUST01646,Robert Ahluwalia,M,1998-04-05,2829335287,prasadrishi@example.com,Dewas,Meghalaya,2026-05-20,Retail,3
CUST01647,Dayita Tara,F,1973-05-28,5507283101,zachariavarsha@example.com,Tirupati,Uttarakhand,2026-05-12,Merchant-linked,0
CUST01648,Atharv Nigam,F,1986-09-11,5801088679,fsaran@example.net,Amroha,Nagaland,2025-12-31,Retail,1
CUST01649,Krisha Hari,M,2000-06-23,6533347749,jdivan@example.net,Tirunelveli,Mizoram,2023-12-19,Premium,1
CUST01650,Hemani Acharya,M,1969-05-03,4387345052,nagarajanaarush@example.com,Bikaner,Tripura,2024-11-05,Retail,0
CUST01651,Prisha Gade,F,1989-03-15,5977366098,sarnachanchal@example.com,Pali,Maharashtra,2024-09-11,Retail,0
CUST01652,Inaya Viswanathan,F,1982-04-03,8955713198,bbhattacharyya@example.org,Bokaro,Karnataka,2025-01-11,Premium,3
CUST01653,Vansha Subramanian,F,1973-12-18,2123848775,venkataramanupasna@example.com,Kumbakonam,Odisha,2026-03-04,Retail,1
CUST01654,Jonathan Grover,F,1999-09-15,59054517,bhavani05@example.net,Aurangabad,Haryana,2024-06-10,Retail,1
CUST01655,Bina Rege,F,1966-09-01,1239330653,urmi59@example.net,Aurangabad,Madhya Pradesh,2026-07-17,Retail,0
CUST01656,Yahvi Grewal,M,1995-09-08,9608787578,udyatisandal@example.org,Giridih,Meghalaya,2024-12-17,Retail,2
CUST01657,Rajeshri Rajan,M,1980-05-28,9785500445,ndugar@example.net,Jodhpur,Andhra Pradesh,2026-05-05,Premium,2
CUST01658,Qabil Divan,F,1980-01-24,7825463059,htata@example.org,Mango,Karnataka,2024-03-23,Retail,1
CUST01659,Nitesh Mall,F,1999-02-09,8198708840,aarnavpatla@example.org,Sonipat,Punjab,2025-06-17,Retail,0
CUST01660,Rajeshri Vig,M,1971-01-18,705130696,hredhaannadkarni@example.com,Begusarai,Manipur,2025-11-29,Retail,1
CUST01661,Veda Verma,M,2005-08-09,7982149241,akhurana@example.com,Buxar,Arunachal Pradesh,2026-01-18,Merchant-linked,1
CUST01662,Tanveer Bandi,F,1980-03-21,8368167238,zbatra@example.com,Serampore,Kerala,2025-04-11,Retail,1
CUST01663,Yagnesh Narain,M,1974-08-01,5772504025,balekaja@example.com,Saharanpur,Gujarat,2024-08-18,Retail,1
CUST01664,Jagvi Sodhi,M,1990-11-03,8024104150,jacksonravi@example.com,Nagaon,Sikkim,2023-12-24,Merchant-linked,0
CUST01665,Gabriel Oza,F,1991-02-15,6134047500,bahadurjit89@example.org,Morena,Andhra Pradesh,2024-10-25,Merchant-linked,0
CUST01666,Leena Mukherjee,F,1989-10-08,9356580363,vidhi22@example.com,Anantapur,Tripura,2025-02-13,Retail,0
CUST01667,Vedhika Barad,F,1985-10-14,3514244966,banerjeeabha@example.com,Gudivada,Tamil Nadu,2025-03-26,Retail,1
CUST01668,Omisha Tandon,F,1990-12-20,1409617099,tankakshay@example.net,Sikar,Maharashtra,2026-06-06,Premium,1
CUST01669,Udant Badami,M,1971-09-01,6912815016,jrajan@example.com,Ahmednagar,Bihar,2024-01-31,Retail,0
CUST01670,Theodore Sama,M,1965-10-26,6987622957,januja08@example.org,Jamshedpur,Manipur,2026-04-08,Retail,1
CUST01671,Gaurav Nayar,F,1997-10-14,6042614471,adweta15@example.org,Bhilwara,Jharkhand,2026-06-16,Retail,1
CUST01672,Oeshi Mangal,M,1995-08-07,4191378049,anshgulati@example.net,Raiganj,Haryana,2025-05-13,Retail,0
CUST01673,Nitesh Muni,F,2003-10-14,6074146440,indirahalder@example.com,Anantapur,Kerala,2024-08-17,Premium,5
CUST01674,Rudra Dhar,F,1999-11-12,2138415510,janakidhaliwal@example.com,Chennai,Kerala,2024-10-21,Retail,2
CUST01675,Yashvi Mahal,F,1991-09-14,727126334,vrindawagle@example.org,Saharanpur,Maharashtra,2025-01-01,Premium,0
CUST01676,Yug Kohli,F,1968-01-22,2776746958,lekha87@example.net,Durg,Odisha,2025-08-19,Retail,4
CUST01677,Amrita Hari,M,1998-06-06,6757266849,csami@example.net,Gaya,Arunachal Pradesh,2024-03-10,Premium,1
CUST01678,Jatin Jhaveri,F,2002-08-08,7905340388,nagargopal@example.net,Vasai-Virar,Madhya Pradesh,2024-10-21,Retail,2
CUST01679,Nakul Krish,M,1980-12-15,1938895311,xchandra@example.com,Bhilwara,Uttar Pradesh,2023-11-20,Premium,1
CUST01680,Frado Bains,M,1992-12-22,862365046,lukemukhopadhyay@example.com,Ulhasnagar,Karnataka,2023-12-09,Retail,0
CUST01681,Pooja Chaudhary,F,2005-11-20,5062108401,zbadami@example.org,Agra,Odisha,2026-07-18,Retail,2
CUST01682,Irya Gour,F,2002-04-06,8665083681,mannanbenjamin@example.com,Chittoor,Gujarat,2023-10-16,Retail,2
CUST01683,Fitan Mand,M,1996-11-05,3909200562,goelbhavani@example.com,Anand,Uttarakhand,2024-08-01,Retail,0
CUST01684,Onveer Bhatnagar,F,1971-09-22,3815229322,aahana01@example.com,Jamalpur,Sikkim,2026-05-28,Retail,5
CUST01685,Vrishti Pillai,F,1974-08-20,8864594780,anamikasangha@example.org,Bulandshahr,Punjab,2026-01-26,Retail,0
CUST01686,Vanya Palla,F,1977-11-21,458387500,guhajack@example.com,Bareilly,Rajasthan,2026-03-12,Retail,2
CUST01687,Janani Tella,M,1960-09-30,3315696401,fbalasubramanian@example.net,Dhule,Karnataka,2024-03-04,Premium,1
CUST01688,Ojas Ghosh,M,1999-06-28,931642663,mastercharles@example.net,Jhansi,Bihar,2023-08-28,Premium,1
CUST01689,Frederick Sen,M,1966-06-12,5740519950,ahluwaliagaurangi@example.com,Muzaffarpur,Rajasthan,2024-09-04,Merchant-linked,0
CUST01690,Upkaar Patla,F,1989-05-05,7635241302,dchaudhari@example.com,Khammam,Telangana,2024-11-12,Retail,2
CUST01691,Chaitaly Ganesh,F,2007-01-17,7774149057,matthewdave@example.net,Tadipatri,West Bengal,2026-01-26,Premium,0
CUST01692,Nihal Ramesh,F,2007-12-01,8789891683,ishaan11@example.com,Firozabad,Bihar,2024-02-03,Retail,2
CUST01693,Janya Mody,F,2007-01-04,3137174190,dayita50@example.net,Fatehpur,Telangana,2026-01-03,Retail,1
CUST01694,Aachal Amble,M,2003-06-28,7617061301,timothychana@example.net,Malda,Goa,2023-09-20,Premium,0
CUST01695,Eesha Singhal,M,1988-10-25,6400191542,binaborde@example.org,Parbhani,Gujarat,2024-06-03,Retail,4
CUST01696,Chavvi Boase,F,2000-10-09,7546624822,jonathan11@example.com,Silchar,Arunachal Pradesh,2024-04-14,Merchant-linked,3
CUST01697,Guneet Nigam,M,1990-01-28,4665217464,santanamika@example.net,Bangalore,Maharashtra,2023-09-24,Retail,1
CUST01698,Bhavna Chauhan,M,1965-04-01,7134631078,cnagi@example.net,Meerut,Bihar,2025-04-04,Premium,2
CUST01699,Akshay Mahal,M,1965-09-29,4474733435,csridhar@example.org,Ambala,Tripura,2024-09-06,Retail,0
CUST01700,Wyatt Bose,M,1992-08-04,5040937011,rsem@example.net,Udupi,Kerala,2024-02-16,Premium,4
CUST01701,Falak Pandya,F,1962-03-12,7928184726,vjha@example.net,Tumkur,Assam,2024-11-15,Retail,0
